movieId,lead_cast,director
242,"['Stefano Dionisi', 'Enrico Lo Verso', 'Elsa Zylberstein', 'Jeroen Krabbé', 'Caroline Cellier']",['Gérard Corbiau']
243,"['Doug Stone', 'Kristy Young', 'James Donadio', 'Deborah Hobart', 'Tom Lester']",['Mark Lewis']
246,"['William Gates', 'Arthur Agee', 'Steve James', 'Dick Vitale', 'Bob Knight']",['Steve James']
247,"['Melanie Lynskey', 'Kate Winslet', 'Sarah Peirse', 'Diana Kent', 'Clive Merrison']",['Peter Jackson']
248,"['Sinbad', 'Phil Hartman', 'Kim Greist', 'Kim Murphy', 'Chauncey Leopardi']",['Randall Miller']
249,"['Gary Oldman', 'Jeroen Krabbé', 'Isabella Rossellini', 'Johanna ter Steege', 'Marco Hofschneider']",['Bernard Rose']
250,"['Ben Stiller', 'Aaron Schwartz', 'Kenan Thompson', 'Jerry Stiller', 'Anne Meara']",['Steven Brill']
251,"['Christopher Lambert', 'John Lone', 'Joan Chen', 'Yoshio Harada', 'Yoko Shimada']",['J.F. Lawton']
252,"['Tim Robbins', 'Meg Ryan', 'Walter Matthau', 'Lou Jacobi', 'Stephen Fry']",['Fred Schepisi']
253,"['Brad Pitt', 'Tom Cruise', 'Kirsten Dunst', 'Antonio Banderas', 'Christian Slater']",['Neil Jordan']
254,"['Nick Nolte', 'Greta Scacchi', 'Thandiwe Newton', 'Gwyneth Paltrow', 'Jean-Pierre Aumont']",['James Ivory']
255,"['John G. Brennan', 'Kamal Ahmed', 'Alan Arkin', 'William Hickey', 'Vincent Pastore']",['James Melkonian']
256,"['Arnold Schwarzenegger', 'Danny DeVito', 'Emma Thompson', 'Frank Langella', 'Pamela Reed']",['Ivan Reitman']
257,"['Sean Connery', 'Laurence Fishburne', 'Blair Underwood', 'Kate Capshaw', 'Ruby Dee']",['Arne Glimcher']
258,"['Thomas Ian Nicholas', 'Joss Ackland', 'Art Malik', 'Daniel Craig', 'Kate Winslet']",['Michael Gottlieb']
259,"['David Caruso', 'Samuel L. Jackson', 'Nicolas Cage', 'Helen Hunt', 'Kathryn Erbe']",['Barbet Schroeder']
260,"['Mark Hamill', 'Harrison Ford', 'Carrie Fisher', 'Peter Cushing', 'Alec Guinness']",['George Lucas']
261,"['Winona Ryder', 'Trini Alvarado', 'Claire Danes', 'Kirsten Dunst', 'Samantha Mathis']",['Gillian Armstrong']
262,"['Liesel Matthews', 'Eleanor Bron', 'Liam Cunningham', 'Rusty Schwimmer', 'Vanessa Lee Chester']",['Alfonso Cuarón']
263,"['Crissy Rock', 'Vladimir Vega', 'Sandie Lavelle', 'Mauricio Venegas', 'Ray Winstone']",['Ken Loach']
265,"['Marco Leonardi', 'Lumi Cavazos', 'Regina Torné', 'Ada Carrasco', 'Mario Iván Martínez']",['Alfonso Arau']
266,"['Brad Pitt', 'Anthony Hopkins', 'Aidan Quinn', 'Julia Ormond', 'Henry Thomas']",['Edward Zwick']
267,"['Damon Wayans', 'Karyn Parsons', 'William Hickey', 'Michael Ironside', 'Albert Hall']",['Nick Castle']
269,"['Angel Aviles', 'Seidy López', 'Jacob Vargas', 'Marlo Marron', 'Nelida Lopez']",['Allison Anders']
270,"['Warren Beatty', 'Annette Bening', 'Katharine Hepburn', 'Garry Shandling', 'Chloe Webb']",['Glenn Gordon Caron']
271,"['Jessica Lange', 'Halle Berry', 'David Strathairn', 'Cuba Gooding Jr.', 'Daisy Eagan']",['Stephen Gyllenhaal']
272,"['Nigel Hawthorne', 'Helen Mirren', 'Ian Holm', 'Anthony Calf', 'Amanda Donohoe']",['Nicholas Hytner']
273,"['Robert De Niro', 'Kenneth Branagh', 'Tom Hulce', 'Helena Bonham Carter', 'Aidan Quinn']",['Kenneth Branagh']
274,"['Farrah Fawcett', 'Chevy Chase', 'Jonathan Taylor Thomas', 'George Wendt', 'David Shiner']",['James Orr']
275,"['Steve Martin', 'Madeline Kahn', 'Robert Klein', 'Anthony LaPaglia', 'Juliette Lewis']",['Nora Ephron']
276,"['Melanie Griffith', 'Ed Harris', 'Michael Patrick Carter', 'Malcolm McDowell', 'Anne Heche']",['Richard Benjamin']
277,"['Mara Wilson', 'Richard Attenborough', 'Dylan McDermott', 'Elizabeth Perkins', 'J.T. Walsh']",['Les Mayfield']
278,"['Sarah Jessica Parker', 'Antonio Banderas', 'Mia Farrow', 'Gil Bellows', 'Kevin Pollak']",['David Frankel']
279,"['Edward James Olmos', 'Jimmy Smits', 'Esai Morales', 'Jennifer Lopez', 'Jacob Vargas']",['Gregory Nava']
280,"['Christian Slater', 'Kevin Bacon', 'Gary Oldman', 'Embeth Davidtz', 'William H. Macy']",['Marc Rocco']
281,"['Paul Newman', 'Bruce Willis', 'Melanie Griffith', 'Jessica Tandy', 'Dylan Walsh']",['Robert Benton']
282,"['Jodie Foster', 'Liam Neeson', 'Natasha Richardson', 'Richard Libertini', 'Robin Mullins']",['Michael Apted']
283,"['Sharron Corley', 'Gabriel Casseus', 'Saul Stein', 'Donald Faison', 'Gwen McGee']",['Nick Gomez']
284,"['Toru Nakamura', 'Chad McQueen', 'Mira Sorvino', 'Conan Lee', 'Andreas Katsulas']",['Tōru Murakawa']
285,"['Elizabeth Hurley', 'Craig Fairbrass', 'Keith Allen', 'Jesse Birdsall', 'Craig Kelly']",['Vadim Jean']
287,"['Laura San Giacomo', ""Michael O'Keefe"", 'Paul Rhys', 'Cristi Conaway', 'Fisher Stevens']",['Alan Jacobs']
288,"['Woody Harrelson', 'Juliette Lewis', 'Robert Downey Jr.', 'Tommy Lee Jones', 'Tom Sizemore']",['Oliver Stone']
289,"['Marisa Tomei', 'Robert Downey Jr.', 'Bonnie Hunt', 'Joaquim de Almeida', 'Fisher Stevens']",['Norman Jewison']
290,"['Rena Owen', 'Temuera Morrison', 'Mamaengaroa Kerr-Bell', 'Julian Arahanga', 'Taungaroa Emile']",['Lee Tamahori']
291,"['Alyssa Milano', 'Johnathon Schaech', 'Xander Berkeley', 'Belinda Bauer', 'Camilla Belle']",['Anne Goursaud']
292,"['Dustin Hoffman', 'Rene Russo', 'Morgan Freeman', 'Kevin Spacey', 'Cuba Gooding Jr.']",['Wolfgang Petersen']
293,"['Jean Reno', 'Natalie Portman', 'Gary Oldman', 'Danny Aiello', 'Peter Appel']",['Luc Besson']
294,"['Marisa Tomei', 'Alfred Molina', 'Anjelica Huston', 'Chazz Palminteri', 'Trini Alvarado']",['Mira Nair']
295,"['William Baldwin', 'John Leguizamo', 'Erika Eleniak', 'Michael Lerner', 'Armin Mueller-Stahl']",['Joshua Brand']
296,"['John Travolta', 'Samuel L. Jackson', 'Uma Thurman', 'Bruce Willis', 'Ving Rhames']",['Quentin Tarantino']
298,"['Sihung Lung', 'Wang Bozhao', 'Deb Snyder', 'Wang Lai', 'Fanny De Luz']",['Ang Lee']
299,"['Linus Roache', 'Tom Wilkinson', 'Robert Carlyle', 'Cathy Tyson', 'Lesley Sharp']",['Antonia Bird']
300,"['Ralph Fiennes', 'John Turturro', 'Paul Scofield', 'Rob Morrow', 'David Paymer']",['Robert Redford']
301,"['Youki Kudoh', 'Akira Takayama', 'Tamlyn Tomita', 'Cary-Hiroyuki Tagawa', 'Toshirō Mifune']",['Kayo Hatta']
302,"['Isabelle Adjani', 'Daniel Auteuil', 'Jean-Hugues Anglade', 'Vincent Perez', 'Virna Lisi']",['Patrice Chéreau']
303,"['Sharon Stone', 'Gene Hackman', 'Russell Crowe', 'Leonardo DiCaprio', 'Tobin Bell']",['Sam Raimi']
304,"['Peter Falk', 'D.B. Sweeney', 'Julianne Moore', 'Ellen Burstyn', 'Jan Rubeš']",['Peter Yates']
305,"['Marcello Mastroianni', 'Sophia Loren', 'Jean-Pierre Cassel', 'Kim Basinger', 'Chiara Mastroianni']",['Robert Altman']
306,"['Irène Jacob', 'Jean-Louis Trintignant', 'Jean-Pierre Lorit', 'Frédérique Feder', 'Samuel Le Bihan']",['Krzysztof Kieślowski']
307,"['Juliette Binoche', 'Benoît Régent', 'Florence Pernel', 'Charlotte Véry', 'Hélène Vincent']",['Krzysztof Kieślowski']
308,"['Zbigniew Zamachowski', 'Julie Delpy', 'Janusz Gajos', 'Jerzy Stuhr', 'Aleksander Bardini']",['Krzysztof Kieślowski']
310,"['Leslie Nielsen', 'Christopher Lloyd', 'Matt McCoy', 'Sherry Miller', 'Amos Crawley']",['Fred Gerber']
311,"['Darlanne Fluegel', 'James Brolin', 'Martin Neufeld', 'Denise Crosby', 'M. Emmet Walsh']",['George Mihalka']
312,"['Al Franken', 'Laura San Giacomo', ""Vincent D'Onofrio"", 'Shirley Knight', 'Harris Yulin']",['Harold Ramis']
313,"['Jack Palance', 'Howard McGillin', 'Michelle Nicastro', 'Liz Callaway', 'John Cleese']",['Richard Rich']
314,"['Jeni Courtney', 'Eileen Colgan', 'Mick Lally', 'John Lynch', 'Pat Slowey']",['John Sayles']
315,"['Sylvester Stallone', 'Sharon Stone', 'James Woods', 'Rod Steiger', 'Eric Roberts']",['Luis Llosa']
316,"['Kurt Russell', 'James Spader', 'Jaye Davidson', 'Viveca Lindfors', 'Alexis Cruz']",['Roland Emmerich']
317,"['Tim Allen', 'Judge Reinhold', 'Wendy Crewson', 'Eric Lloyd', 'David Krumholtz']",['John Pasquin']
318,"['Tim Robbins', 'Morgan Freeman', 'Bob Gunton', 'William Sadler', 'Clancy Brown']",['Frank Darabont']
319,"['Kerry Fox', 'Christopher Eccleston', 'Ewan McGregor', 'Ken Stott', 'Keith Allen']",['Danny Boyle']
320,"['Dennis Haysbert', 'Mel Harris', 'Sab Shimono', 'Dina Merrill', 'Michael Harris']","['Scott McGehee', 'David Siegel']"
321,"['Jorge Perugorría', 'Vladimir Cruz', 'Mirta Ibarra', 'Francisco Gattorno', 'Joel Angelino']","['Tomás Gutiérrez Alea', 'Juan Carlos Tabío']"
322,"['Kevin Spacey', 'Frank Whaley', 'Michelle Forbes', 'Benicio del Toro', 'T.E. Russell']",['George Huang']
324,"['Jack Thompson', 'Russell Crowe', 'John Polson', 'Deborah Kennedy', 'Joss Moroney']","['Geoff Burton', 'Kevin Dowling']"
325,"['Matt Frewer', 'Valerie Mahaffey', 'Lawrence Dane', 'Tommy Chong', 'Jeremy Renner']",['Kelly Makin']
326,"['Ge You', 'Gong Li', 'Niu Ben', 'Jiang Wu', 'Huang Zong Luo']",['Zhang Yimou']
327,"['Lori Petty', 'Malcolm McDowell', 'Ice-T', 'Naomi Watts', 'Jeff Kober']",['Rachel Talalay']
328,"['Billy Zane', 'William Sadler', 'Jada Pinkett Smith', 'CCH Pounder', 'Brenda Bakke']",['Ernest R. Dickerson']
329,"['Patrick Stewart', 'Jonathan Frakes', 'Brent Spiner', 'LeVar Burton', 'Michael Dorn']",['David Carson']
330,"['Clarence Williams III', 'Joe Torry', ""De'Aundre Bonds"", 'Samuel Monroe Jr.', 'Wings Hauser']",['Rusty Cundieff']
331,"['Willem Dafoe', 'Miranda Richardson', 'Rosemary Harris', 'Tim Dutton', 'Geoffrey Bayldon']",['Brian Gilbert']
332,"['Christopher Reeve', 'Kirstie Alley', 'Linda Kozlowski', 'Michael Paré', 'Meredith Salenger']",['John Carpenter']
333,"['Chris Farley', 'David Spade', 'Brian Dennehy', 'Bo Derek', 'Dan Aykroyd']",['Peter Segal']
334,"['Wallace Shawn', 'Julianne Moore', 'Larry Pine', 'Brooke Smith', 'George Gaynes']",['Louis Malle']
335,"['Peter Gallagher', 'Alison Elliott', 'William Fichtner', 'Adam Trese', 'Joe Don Baker']",['Steven Soderbergh']
336,"['Allen Payne', 'Eddie Griffin', 'Joe Morton', 'Vonte Sweet', 'Roger Floyd']",['Preston A. Whitmore II']
337,"['Johnny Depp', 'Leonardo DiCaprio', 'Juliette Lewis', 'Mary Steenburgen', 'Darlene Cates']",['Lasse Hallström']
338,"['Denzel Washington', 'Russell Crowe', 'Kelly Lynch', 'Alanna Ubach', 'William Forsythe']",['Brett Leonard']
339,"['Sandra Bullock', 'Bill Pullman', 'Peter Gallagher', 'Peter Boyle', 'Jack Warden']",['Jon Turteltaub']
340,"['Elijah Wood', 'Kevin Costner', 'Mare Winningham', 'Lexi Randall', 'LaToya Chisholm']",['Jon Avnet']
341,"['Sandra Oh', 'Stephen Chang', 'Alannah Ong', 'Donald Fong', 'Frances You']",['Mina Shum']
342,"['Toni Collette', 'Bill Hunter', 'Rachel Griffiths', 'Sophie Lee', 'Jeanie Drynan']",['P.J. Hogan']
343,"['Schuyler Fisk', 'Bre Blair', 'Rachael Leigh Cook', 'Larisa Oleynik', 'Tricia Joe']",['Melanie Mayron']
344,"['Jim Carrey', 'Courteney Cox', 'Sean Young', 'Tone Loc', 'Noble Willingham']",['Tom Shadyac']
345,"['Hugo Weaving', 'Guy Pearce', 'Terence Stamp', 'Bill Hunter', 'Sarah Chadwick']",['Stephan Elliott']
346,"['Stephen Dorff', 'Ian Hart', 'Sheryl Lee', 'Gary Bakewell', ""Chris O'Neill""]",['Iain Softley']
347,"['Peter Coyote', 'Emmanuelle Seigner', 'Hugh Grant', 'Kristin Scott Thomas', 'Victor Banerjee']",['Roman Polanski']
348,"['John Cusack', 'Chazz Palminteri', 'Dianne Wiest', 'Jennifer Tilly', 'Mary-Louise Parker']",['Woody Allen']
349,"['Harrison Ford', 'Willem Dafoe', 'Anne Archer', 'Joaquim de Almeida', 'Henry Czerny']",['Phillip Noyce']
350,"['Brad Renfro', 'Susan Sarandon', 'Tommy Lee Jones', 'Mary-Louise Parker', 'Anthony LaPaglia']",['Joel Schumacher']
351,"['Whoopi Goldberg', 'Ray Liotta', 'Tina Majorino', 'Joan Cusack', 'Larry Miller']",['Jessie Nelson']
352,"['Alfre Woodard', 'Delroy Lindo', 'David Patrick Kelly', 'Zelda Harris', 'Carlton Williams']",['Spike Lee']
353,"['Brandon Lee', 'Rochelle Davis', 'Ernie Hudson', 'Michael Wincott', 'Bai Ling']",['Alex Proyas']
354,"['Tommy Lee Jones', 'Robert Wuhl', 'Lolita Davidovich', 'Ned Bellamy', 'Scott Burkholder']",['Ron Shelton']
355,"['John Goodman', 'Elizabeth Perkins', 'Rick Moranis', ""Rosie O'Donnell"", 'Kyle MacLachlan']",['Brian Levant']
356,"['Tom Hanks', 'Robin Wright', 'Gary Sinise', 'Mykelti Williamson', 'Sally Field']",['Robert Zemeckis']
357,"['Hugh Grant', 'Andie MacDowell', 'James Fleet', 'Simon Callow', 'John Hannah']",['Mike Newell']
358,"['Omar Epps', 'Kristy Swanson', 'Michael Rapaport', 'Jennifer Connelly', 'Ice Cube']",['John Singleton']
359,"['Lauren Vélez', 'Jon Seda', 'Tomas Melly', 'Desiree Casado', 'Isaiah Garcia']",['Darnell Martin']
360,"['Nick Nolte', 'Julia Roberts', 'Saul Rubinek', 'James Rebhorn', 'Robert Loggia']",['Charles Shyer']
361,"['Nicolas Cage', 'Bridget Fonda', 'Rosie Perez', 'Wendell Pierce', 'Isaac Hayes']",['Andrew Bergman']
362,"['Jason Scott Lee', 'Cary Elwes', 'Lena Headey', 'Sam Neill', 'John Cleese']",['Stephen Sommers']
363,"['Leni Riefenstahl', 'Walter Frentz', 'Horst Kettner', 'Ray Müller', 'Luis Trenker']",['Ray Müller']
364,"['Matthew Broderick', 'James Earl Jones', 'Jeremy Irons', 'Rowan Atkinson', 'Moira Kelly']","['Roger Allers', 'Rob Minkoff']"
365,"['Keanu Reeves', 'Bridget Fonda', 'Chris Isaak', 'Ruocheng Ying', 'Alex Wiesendanger']",['Bernardo Bertolucci']
366,"['Heather Langenkamp', 'Robert Englund', 'Miko Hughes', 'Wes Craven', 'David Newsom']",['Wes Craven']
367,"['Jim Carrey', 'Cameron Diaz', 'Peter Riegert', 'Peter Greene', 'Amy Yasbeck']",['Chuck Russell']
368,"['Mel Gibson', 'Jodie Foster', 'James Garner', 'Graham Greene', 'Alfred Molina']",['Richard Donner']
369,"['Jennifer Jason Leigh', 'Campbell Scott', 'Matthew Broderick', 'Peter Gallagher', 'Jennifer Beals']",['Alan Rudolph']
370,"['Leslie Nielsen', 'Priscilla Presley', 'George Kennedy', 'O.J. Simpson', 'Fred Ward']",['Peter Segal']
371,"['Michael Keaton', 'Robert Duvall', 'Glenn Close', 'Marisa Tomei', 'Randy Quaid']",['Ron Howard']
372,"['Winona Ryder', 'Ethan Hawke', 'Janeane Garofalo', 'Steve Zahn', 'Ben Stiller']",['Ben Stiller']
373,"['Nicolas Cage', 'Dennis Hopper', 'Lara Flynn Boyle', 'J.T. Walsh', 'Timothy Carhart']",['John Dahl']
374,"['Macaulay Culkin', 'John Larroquette', 'Edward Herrmann', 'Christine Ebersole', 'Jonathan Hyde']",['Donald Petrie']
376,"['Meryl Streep', 'David Strathairn', 'Kevin Bacon', 'Benjamin Bratt', 'John C. Reilly']",['Curtis Hanson']
377,"['Keanu Reeves', 'Sandra Bullock', 'Dennis Hopper', 'Jeff Daniels', 'Joe Morton']",['Jan de Bont']
378,"['Michael Keaton', 'Geena Davis', 'Bonnie Bedelia', 'Christopher Reeve', 'Ernie Hudson']",['Ron Underwood']
379,"['Jean-Claude Van Damme', 'Mia Sara', 'Ron Silver', 'Bruce McGill', 'Gloria Reuben']",['Peter Hyams']
380,"['Arnold Schwarzenegger', 'Jamie Lee Curtis', 'Tom Arnold', 'Bill Paxton', 'Tia Carrere']",['James Cameron']
381,"['Andy García', 'Meg Ryan', 'Tina Majorino', 'Philip Seymour Hoffman', 'Lauren Tom']",['Luis Mandoki']
382,"['Jack Nicholson', 'Michelle Pfeiffer', 'James Spader', 'Kate Nelligan', 'Richard Jenkins']",['Mike Nichols']
383,"['Kevin Costner', 'Dennis Quaid', 'Gene Hackman', 'David Andrews', 'Linden Ashby']",['Lawrence Kasdan']
384,"['Laurence Fishburne', 'Ellen Barkin', 'Frank Langella', 'Michael Beach', 'David Ogden Stiers']",['Damian Harris']
385,"['Albert Finney', 'Brenda Fricker', 'Michael Gambon', 'Tara Fitzgerald', 'Rufus Sewell']",['Suri Krishnamma']
386,"['Stephen Dorff', 'Reese Witherspoon', 'Jake Busey', 'Joey Lauren Adams', 'Pamela Gidley']",['Jefery Levy']
387,"['Keenen Ivory Wayans', 'Charles S. Dutton', 'Jada Pinkett Smith', 'Salli Richardson-Whitfield', 'Andrew Divoff']",['Keenen Ivory Wayans']
388,"['James Andrews', 'Mary Beth Aylesworth', 'Mike Barbour', 'Steve Bilich', 'Wendy Brokaw']","['Robert Lee King', 'Brian Sloan', ""Raoul O'Connell""]"
389,"['Gérard Depardieu', 'Fanny Ardant', 'Fabrice Luchini', 'André Dussollier', 'Eric Elmosnino']",['Yves Angelo']
390,"['Tura Satana', 'Haji', 'Lori Williams', 'Sue Bernard', 'Stuart Lancaster']",['Russ Meyer']
391,"['Allen Payne', 'Jada Pinkett Smith', 'Bokeem Woodbine', 'Eddie Griffin', 'Suzzanne Douglas']",['Doug McHenry']
393,"['Jean-Claude Van Damme', 'Raúl Juliá', 'Ming-Na Wen', 'Byron Mann', 'Damian Chapa']",['Steven E. de Souza']
405,"['Christopher Lambert', 'Mario Van Peebles', 'Deborah Kara Unger', 'Mako', 'Martin Neufeld']",['Andrew Morahan']
406,"['Nicholas Turturro', 'Anthony DeSando', 'Libby Langdon', 'Frank Vincent', 'Michael Raynor']",['Michael Corrente']
407,"['Sam Neill', 'Julie Carmen', 'Jürgen Prochnow', 'David Warner', 'Peter Jason']",['John Carpenter']
408,"['Luke Perry', 'Stephen Baldwin', 'Cynthia Geary', 'James Rebhorn', 'Carrie Snodgress']",['John G. Avildsen']
409,"['Duane Martin', 'Tupac Shakur', 'Bernie Mac', 'Marlon Wayans', 'Leon']",['Jeff Pollack']
410,"['Anjelica Huston', 'Raúl Juliá', 'Christopher Lloyd', 'Joan Cusack', 'Christina Ricci']",['Barry Sonnenfeld']
412,"['Daniel Day-Lewis', 'Michelle Pfeiffer', 'Winona Ryder', 'Alexis Smith', 'Geraldine Chaplin']",['Martin Scorsese']
413,"['Brendan Fraser', 'Steve Buscemi', 'Adam Sandler', 'Joe Mantegna', 'Chris Farley']",['Michael Lehmann']
414,"['Kevin Bacon', 'Charles Gitonga Maina', 'Yolanda Vazquez', ""Mabutho 'Kid' Sithole"", 'Sean McCann']",['Paul Michael Glaser']
415,"['Richard Dreyfuss', 'Emilio Estevez', ""Rosie O'Donnell"", 'Dennis Farina', 'Miguel Ferrer']",['John Badham']
416,"['Madeleine Stowe', 'Mary Stuart Masterson', 'Andie MacDowell', 'Drew Barrymore', 'James Russo']",['Jonathan Kaplan']
417,"['Taylor Nichols', 'Chris Eigeman', 'Tushka Bergen', 'Mira Sorvino', 'Pep Munné']",['Whit Stillman']
418,"['Robin Williams', 'Theresa Russell', 'Maudie Johnson', 'Max Johnson', 'Robert Carlyle']",['Bill Forsyth']
419,"['Jim Varney', 'Diedrich Bader', 'Erika Eleniak', 'Cloris Leachman', 'Lily Tomlin']",['Penelope Spheeris']
420,"['Eddie Murphy', 'Judge Reinhold', 'Hector Elizondo', 'Gilbert R. Hill', 'Timothy Carhart']",['John Landis']
421,"['Alan Cumming', 'Sean Bean', 'David Thewlis', 'Jim Carter', 'Peter Davison']",['Caroline Thompson']
422,"['Madeleine Stowe', 'James Remar', 'Bruce A. Young', 'Matt Roth', 'Michael P. Byrne']",['Michael Apted']
423,"['Jeff Bridges', 'Tommy Lee Jones', 'Suzy Amis', 'Lloyd Bridges', 'Forest Whitaker']",['Stephen Hopkins']
424,"['Nick Nolte', ""Shaquille O'Neal"", 'Mary McDonnell', ""Ed O'Neill"", 'J.T. Walsh']",['William Friedkin']
425,"['Jessica Lange', 'Tommy Lee Jones', 'Powers Boothe', 'Carrie Snodgress', 'Amy Locane']",['Tony Richardson']
426,"['Terry Kinney', 'Meg Tilly', 'Gabrielle Anwar', 'Reilly Murphy', 'Billy Wirth']",['Abel Ferrara']
427,"['Julian Sands', 'Sherilyn Fenn', 'Bill Paxton', 'Art Garfunkel', 'Betsy Clark']",['Jennifer Chambers Lynch']
428,"['Robert De Niro', 'Chazz Palminteri', 'Lillo Brancato', 'Francis Capra', 'Taral Hicks']",['Robert De Niro']
429,"['Chris Elliott', 'Ritch Brinkley', 'James Gammon', 'Brian Doyle-Murray', 'Brion James']",['Adam Resnick']
430,"['Jason Priestley', 'Gabriel Olds', ""Jerry O'Connell"", 'Joe Pantoliano', 'Steve Railsback']",['John Whitesell']
431,"['Al Pacino', 'Sean Penn', 'Penelope Ann Miller', 'John Leguizamo', 'Ingrid Rogers']",['Brian De Palma']
432,"['Billy Crystal', 'Daniel Stern', 'Jon Lovitz', 'Jack Palance', 'Patricia Wettig']",['Paul Weiland']
433,"['Dana Carvey', 'Valeria Golino', 'James Earl Jones', 'Kevin Pollak', 'Michael Gambon']",['Mick Jackson']
434,"['Sylvester Stallone', 'John Lithgow', 'Michael Rooker', 'Janine Turner', 'Rex Linn']",['Renny Harlin']
435,"['Dan Aykroyd', 'Jane Curtin', 'Michelle Burke', 'Sinbad', 'Phil Hartman']",['Steve Barron']
436,"['Bruce Willis', 'Jane March', 'Rubén Blades', 'Lesley Ann Warren', 'Scott Bakula']",['Richard Rush']
437,"['Chevy Chase', 'Jack Palance', 'Dianne Wiest', 'Robert Davi', 'David Barry Gray']",['Michael Ritchie']
438,"['Woody Harrelson', 'Kiefer Sutherland', 'Dylan McDermott', 'Ernie Hudson', 'Marg Helgenberger']",['Gregg Champion']
440,"['Kevin Kline', 'Sigourney Weaver', 'Frank Langella', 'Kevin Dunn', 'Ving Rhames']",['Ivan Reitman']
441,"['Jason London', 'Joey Lauren Adams', 'Matthew McConaughey', 'Rory Cochrane', 'Milla Jovovich']",['Richard Linklater']
442,"['Sylvester Stallone', 'Wesley Snipes', 'Sandra Bullock', 'Nigel Hawthorne', 'Benjamin Bratt']",['Marco Brambilla']
444,"['Uma Thurman', 'Lorraine Bracco', 'Pat Morita', 'Angie Dickinson', 'Keanu Reeves']",['Gus Van Sant']
445,"['Armand Assante', 'Sherilyn Fenn', 'Kate Nelligan', 'Sean Young', 'Christopher McDonald']",['Carl Reiner']
446,"['Leslie Cheung', 'Zhang Feng Yi', 'Gong Li', 'Jiang Wenli', 'Ge You']",['Chen Kaige']
448,"['Jeff Bridges', 'Isabella Rossellini', 'Rosie Perez', 'Tom Hulce', 'John Turturro']",['Peter Weir']
449,"['Larry B. Scott', 'Mark Christopher Lawrence', 'Rusty Cundieff', 'Kasi Lemmons', 'G. Smokey Campbell']",['Rusty Cundieff']
450,"['Joe Pesci', 'Brendan Fraser', 'Moira Kelly', 'Patrick Dempsey', 'Josh Hamilton']",['Alek Keshishian']
451,"['Meg Ryan', 'Dennis Quaid', 'James Caan', 'Gwyneth Paltrow', 'Julia McNeal']",['Steve Kloves']
452,"['Mia Farrow', 'Joan Plowright', 'Natasha Richardson', 'Adrian Dunbar', 'Jim Broadbent']",['John Irvin']
453,"['Michael J. Fox', 'Gabrielle Anwar', 'Anthony Higgins', 'Fyvush Finkel', 'Sandra Reaves-Phillips']",['Barry Sonnenfeld']
454,"['Tom Cruise', 'Jeanne Tripplehorn', 'Gene Hackman', 'Hal Holbrook', 'Terry Kinney']",['Sydney Pollack']
455,"['Jason James Richter', 'Keiko', 'Lori Petty', 'August Schellenberg', 'Michael Madsen']",['Simon Wincer']
456,"['Sean Nelson', 'Giancarlo Esposito', 'Samuel L. Jackson', ""N'Bushe Wright"", 'Ron Brice']",['Boaz Yakin']
457,"['Harrison Ford', 'Tommy Lee Jones', 'Joe Pantoliano', 'Jeroen Krabbé', 'Daniel Roebuck']",['Andrew Davis']
